id,value
Sample.Topic 8.love,0.169098680874692
Sample.Topic 8.bar,0.16443184860835014
Sample.Topic 8.coffee,-0.15306979857610814
Sample.Topic 8.beer,0.15120875504363826
Sample.Topic 8.service,-0.13165597354077774
Sample.Topic 8.salad,0.12868922784819414
Sample.Topic 9,
Sample.Topic 9.buffet,0.4539218244204558
Sample.Topic 9.thai,-0.43486425341734036
Sample.Topic 9.mexican,-0.24370829871952487
Sample.Topic 9.tacos,-0.20982890526811782
Sample.Topic 9.pho,-0.17235913640455203
Sample.Topic 9.pad,-0.14134830096583836
Sample.Topic 9.crab,0.13508941998609628
Sample.Topic 9.salsa,-0.13184004179037306
Sample.Topic 9.taco,-0.11944977909600649
Sample.Topic 9.breakfast,0.11679396315855423
Sample.Topic 9.service,-0.1142059928374489
Sample.Topic 9.sandwich,0.11073861816618302
Sample.Topic 9.happy,0.10810546783522368
Sample.Topic 9.legs,0.1063523518443164
Sample.Topic 9.hour,0.10612716960147409
