id,value
Sample.Topic 8.happy,0.17096980844158946
Sample.Topic 8.coffee,-0.17091220600236862
Sample.Topic 8.hour,0.16006169537855877
Sample.Topic 8.bar,0.13142449828485508
Sample.Topic 8.eggs,-0.10952186743340779
Sample.Topic 8.thai,0.08872351211601782
Sample.Topic 9,
Sample.Topic 9.buffet,0.4573619961856755
Sample.Topic 9.tacos,-0.3511276568421684
Sample.Topic 9.mexican,-0.27571189344837893
Sample.Topic 9.thai,-0.2522688551192081
Sample.Topic 9.salsa,-0.2302115628608306
Sample.Topic 9.best,-0.17324144383779974
Sample.Topic 9.taco,-0.15859507220972807
Sample.Topic 9.sandwich,0.15015526484186362
Sample.Topic 9.chips,-0.13271350281642105
Sample.Topic 9.asada,-0.13109539097528847
Sample.Topic 9.burrito,-0.12997536971883197
Sample.Topic 9.carne,-0.12563822485033338
Sample.Topic 9.pho,-0.12461619569955511
Sample.Topic 9.love,0.1135513499885143
Sample.Topic 9.salad,0.1078186301918021
